36871 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10958 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36872 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10958 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36873 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10954 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36874 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10954 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36875 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10954 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36876 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10954 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36877 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10949 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36878 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10949 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36879 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10949 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36880 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10949 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36881 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10951 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36882 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10951 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36883 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10951 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36884 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10951 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36885 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10934 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36886 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10934 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36887 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10934 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36888 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10934 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36889 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10938 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36890 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10938 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36891 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10938 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36892 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10938 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36893 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10931 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36894 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10931 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36895 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10931 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36896 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10931 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36897 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10960 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36898 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10960 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36899 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10960 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36900 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10960 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36901 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10948 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36902 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10948 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36903 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10948 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36904 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10948 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36905 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10952 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36906 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10952 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36907 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10952 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36908 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10952 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE TAPERA.                                                                                                                                                       0.00           
36909 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10875 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36910 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10875 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36911 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10875 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36912 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10875 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36913 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10876 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36914 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10876 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36915 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10876 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36916 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10876 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36917 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10935 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36918 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10935 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36919 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10935 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36920 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10935 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36921 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10968 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36922 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10968 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36923 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10968 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36924 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10968 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36925 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10924 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36926 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10924 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36927 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10924 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36928 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10924 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36929 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10873 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36930 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10873 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36931 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10873 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36932 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10873 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36933 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10845 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36934 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10845 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36935 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10845 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36936 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10845 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36937 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10858 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36938 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10858 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36939 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10858 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36940 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10858 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36941 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10955 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36942 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10955 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36943 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10955 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36944 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10955 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36945 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10898 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36946 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10898 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36947 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10898 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36948 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10898 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36949 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10956 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36950 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10956 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36951 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10956 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36952 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10956 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36953 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00703 00158 10964 1           00002 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36954 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00703 00158 10964 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36955 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00703 00158 10964 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36956 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00703 00158 10964 1           00005 REUNIAO DISTRIBUIÇAO DE SEMENTES COMUNIDADE JUAZEIRINHO DE BAIXO.                                                                                                                                         0.00           
36957 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00693 00158 15539 1           00005 REUNIÃO DE DISTRIBUIÇÃO DE SEMENTES NA COMUNIDADE LAGOA / ÁGUA BRANCA.                                                                                                                                    0.00           
36958 2012 00001 00345 12 1.00            2012-03-20 00:00:00 00693 00158 15539 1           00005 REUNIÃO DE DISTRIBUIÇÃO DE SEMENTES NA COMUNIDADE LAGOA / ÁGUA BRANCA.                                                                                                                                    0.00           
36959 2012 00001 00347 12 1.00            2012-03-20 00:00:00 00693 00158 15539 1           00002 REUNIÃO DE DISTRIBUIÇÃO DE SEMENTES NA COMUNIDADE LAGOA / ÁGUA BRANCA.                                                                                                                                    0.00           
36960 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00693 00158 15539 1           00002 REUNIÃO DE DISTRIBUIÇÃO DE SEMENTES NA COMUNIDADE LAGOA / ÁGUA BRANCA.                                                                                                                                    0.00           
36961 2012 00001 00342 12 1.00            2012-03-20 00:00:00 00693 00158 15539 1           00002 REUNIÃO DE DISTRIBUIÇÃO DE SEMENTES NO ASSENTAMENTO SÃO DOMINGOS.                                                                                                                                         0.00           
36962 2012 00001 00366 12 1.00            2012-03-20 00:00:00 00693 00158 15539 1           00005 REUNIÃO DE DISTRIBUIÇÃO DE SEMENTES NO ASSENTAMENTO SÃO DOMINGOS.                                                                                                                                         0.00           
37005 2012 00008 00139 12 1.00            2012-03-19 00:00:00 00693 00158 10626 1           00182                                                                                                                                                                                                           0.00           
37006 2012 00008 00139 12 1.00            2012-03-19 00:00:00 00693 00158 10655 1           00182                                                                                                                                                                                                           0.00           
37007 2012 00008 00139 12 1.00            2012-03-19 00:00:00 00693 00158 10608 1           00182                                                                                                                                                                                                           0.00           
37008 2012 00008 00139 12 1.00            2012-03-19 00:00:00 00693 00158 10771 1           00182                                                                                                                                                                                                           0.00           
37009 2012 00008 00139 12 1.00            2012-03-19 00:00:00 00693 00158 10604 1           00182                                                                                                                                                                                                           0.00           
37010 2012 00008 00139 12 1.00            2012-03-19 00:00:00 00693 00158 10613 1           00182                                                                                                                                                                                                           0.00           
37011 2012 00002 00365 12 1.00            2012-03-19 00:00:00 00703 00158 15539 1           00007                                                                                                                                                                                                           0.00           
37012 2012 00002 00367 12 1.00            2012-03-19 00:00:00 00703 00158 15539 1           00006                                                                                                                                                                                                           0.00           
37013 2012 00009 00303 12 3.00            2012-03-19 00:00:00 00703 00158 15539 1           00007                                                                                                                                                                                                           0.00           
37014 2012 00002 00365 12 1.00            2012-03-19 00:00:00 00703 00158 10941 1           00006                                                                                                                                                                                                           0.00           
37015 2012 00002 00367 12 1.00            2012-03-19 00:00:00 00703 00158 10941 1           00007                                                                                                                                                                                                           0.00           
37016 2012 00009 00303 12 2.00            2012-03-19 00:00:00 00703 00158 10941 1           00007                                                                                                                                                                                                           0.00           
37017 2012 00002 00365 12 1.00            2012-03-19 00:00:00 00703 00158 10962 1           00006                                                                                                                                                                                                           0.00           
37018 2012 00002 00367 12 1.00            2012-03-19 00:00:00 00703 00158 10962 1           00006                                                                                                                                                                                                           0.00           
37019 2012 00009 00303 12 2.00            2012-03-19 00:00:00 00703 00158 10962 1           00007                                                                                                                                                                                                           0.00           
37020 2012 00002 00365 12 0.00            2012-03-19 00:00:00 00703 00158 10939 1           00006                                                                                                                                                                                                           0.00           
37021 2012 00002 00367 12 1.00            2012-03-19 00:00:00 00703 00158 10939 1           00006                                                                                                                                                                                                           0.00           
37022 2012 00009 00303 12 1.00            2012-03-19 00:00:00 00703 00158 10939 1           00007                                                                                                                                                                                                           0.00           
37023 2012 00002 00365 12 1.00            2012-03-19 00:00:00 00703 00158 10937 1           00006                                                                                                                                                                                                           0.00           
37024 2012 00002 00367 12 1.00            2012-03-19 00:00:00 00703 00158 10937 1           00006                                                                                                                                                                                                           0.00           
37025 2012 00009 00303 12 2.00            2012-03-19 00:00:00 00703 00158 10937 1           00007                                                                                                                                                                                                           0.00           
37026 2012 00009 00303 12 2.00            2012-03-19 00:00:00 00703 00158 15539 1           00006                                                                                                                                                                                                           0.00           
37027 2012 00002 00367 12 1.00            2012-03-19 00:00:00 00693 00158 10946 1           00007                                                                                                                                                                                                           0.00           
37028 2012 00002 00373 12 1.00            2012-03-19 00:00:00 00693 00158 10946 1           00018                                                                                                                                                                                                           0.00           
37029 2012 00011 00016 12 0.00            2012-03-19 00:00:00 00693 00158 10946 1           00011                                                                                                                                                                                                           0.00           
37030 2012 00011 00379 12 1.00            2012-03-19 00:00:00 00693 00158 10946 1           00014                                                                                                                                                                                                           0.00           
37031 2012 00002 00367 12 1.00            2012-03-19 00:00:00 00693 00158 10960 1           00007                                                                                                                                                                                                           0.00           
37032 2012 00002 00373 12 1.00            2012-03-19 00:00:00 00693 00158 10960 1           00007                                                                                                                                                                                                           0.00           
37033 2012 00011 00016 12 1.00            2012-03-19 00:00:00 00693 00158 10960 1           00014                                                                                                                                                                                                           0.00           
37034 2012 00011 00379 12 1.00            2012-03-19 00:00:00 00693 00158 10960 1           00011                                                                                                                                                                                                           0.00           
37035 2012 00002 00367 12 1.00            2012-03-19 00:00:00 00693 00158 10945 1           00007                                                                                                                                                                                                           0.00           
37036 2012 00002 00373 12 1.00            2012-03-19 00:00:00 00693 00158 10945 1           00011                                                                                                                                                                                                           0.00           
37037 2012 00011 00016 12 0.00            2012-03-19 00:00:00 00693 00158 10945 1           00011                                                                                                                                                                                                           0.00           
37038 2012 00011 00379 12 1.00            2012-03-19 00:00:00 00693 00158 10945 1           00014                                                                                                                                                                                                           0.00           
37039 2012 00011 00016 12 1.00            2012-03-19 00:00:00 00693 00158 10943 1           00014                                                                                                                                                                                                           0.00           
37040 2012 00011 00379 12 1.00            2012-03-19 00:00:00 00693 00158 10943 1           00011                                                                                                                                                                                                           0.00           
37041 2012 00011 00016 12 1.00            2012-03-19 00:00:00 00693 00158 10951 1           00014                                                                                                                                                                                                           0.00           
37042 2012 00011 00379 12 1.00            2012-03-19 00:00:00 00693 00158 10951 1           00011                                                                                                                                                                                                           0.00           
37043 2012 00011 00021 12 0.00            2012-03-19 00:00:00 00693 00158 10817 1           00014                                                                                                                                                                                                           0.00           
37044 2012 00011 00379 12 1.00            2012-03-19 00:00:00 00693 00158 10817 1           00054                                                                                                                                                                                                           0.00           
37045 2012 00013 00098 12 15.00           2012-03-19 00:00:00 00693 00158 10817 1           00033                                                                                                                                                                                                           0.00           
37046 2012 00013 00368 12 1.00            2012-03-19 00:00:00 00693 00158 10817 1           00032                                                                                                                                                                                                           0.00           
37047 2012 00016 00096 12 18.00           2012-03-19 00:00:00 00693 00158 10817 1           00095                                                                                                                                                                                                           0.00           
37048 2012 00016 00383 12 1.00            2012-03-19 00:00:00 00693 00158 10817 1           00093                                                                                                                                                                                                           0.00           
37049 2012 00002 00367 12 1.00            2012-03-19 00:00:00 00693 00158 10550 1           00011                                                                                                                                                                                                           0.00           
37050 2012 00002 00373 12 1.00            2012-03-19 00:00:00 00693 00158 10550 1           00018                                                                                                                                                                                                           0.00           
37051 2012 00011 00016 12 0.00            2012-03-19 00:00:00 00693 00158 10550 1           00014                                                                                                                                                                                                           0.00           
37052 2012 00011 00021 12 0.00            2012-03-19 00:00:00 00693 00158 10550 1           00014                                                                                                                                                                                                           0.00           
37053 2012 00011 00379 12 1.00            2012-03-19 00:00:00 00693 00158 10550 1           00054                                                                                                                                                                                                           0.00           
37054 2012 00027 00385 12 0.00            2012-03-19 00:00:00 00693 00158 10550 1           00014                                                                                                                                                                                                           0.00           
37055 2012 00005 00214 12 6.00            2012-03-19 00:00:00 00693 00158 10551 1           00033                                                                                                                                                                                                           0.00           
